condition,stream,mode,level,detector,filter,activation_row,blocks,alarms,alarm_rate,resets,reset_requests,rejected_updates,rejected_update_rate,reset_rejections,rows,resets_per_100k,event_applicable,detection_delay,commit_delay,missed_detections,missed_commits,scheduled_events,unexposed_false_alarm_rate,unexposed_blocks,event_recall
SEA_A__base_s2__concept__severe__a2,SEA_A,concept,severe,d3_oof,learned_features,1000,249,6,0.024096385542168676,2,2,45,0.18072289156626506,0,249000,0.8032128514056226,True,12.75,,2.0,3.0,3.0,0.0,5.0,0.33333333333333337
SEA_A__base_s2__concept__severe__a2,SEA_A,concept,severe,d3_oof,learned_features_label,1000,249,9,0.03614457831325301,0,0,20,0.08032128514056225,0,249000,0.0,True,5.0,,1.0,3.0,3.0,0.0,5.0,0.6666666666666667
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,adwin,none,1000,249,41,0.1646586345381526,4,6,56,0.2248995983935743,2,249000,1.6064257028112452,True,1.75,3.0,0.0,1.0,3.0,0.0,14.0,1.0
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,adwin,learned_features,1000,249,38,0.15261044176706828,3,4,31,0.12449799196787148,1,249000,1.2048192771084336,True,4.416666666666667,3.0,0.0,1.0,3.0,0.0,14.0,1.0
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,adwin,learned_features_label,1000,249,58,0.23293172690763053,3,6,29,0.11646586345381527,3,249000,1.2048192771084336,True,1.4166666666666667,3.4166666666666665,0.0,0.0,3.0,0.0,14.0,1.0
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,hddm_w,none,1000,249,2,0.008032128514056224,0,0,13,0.05220883534136546,0,249000,0.0,True,18.25,,2.0,3.0,3.0,0.0,14.0,0.33333333333333337
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,hddm_w,learned_features,1000,249,1,0.004016064257028112,0,0,16,0.0642570281124498,0,249000,0.0,True,,,3.0,3.0,3.0,0.0,14.0,0.0
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,hddm_w,learned_features_label,1000,249,0,0.0,0,0,18,0.07228915662650602,0,249000,0.0,True,,,3.0,3.0,3.0,0.0,14.0,0.0
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,hellinger,none,1000,249,17,0.06827309236947791,0,2,21,0.08433734939759036,2,249000,0.0,True,1.25,,2.0,3.0,3.0,0.07142857142857142,14.0,0.33333333333333337
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,hellinger,learned_features,1000,249,22,0.08835341365461848,0,0,16,0.0642570281124498,0,249000,0.0,True,8.083333333333334,,0.0,3.0,3.0,0.14285714285714285,14.0,1.0
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,hellinger,learned_features_label,1000,249,22,0.08835341365461848,0,1,15,0.060240963855421686,1,249000,0.0,True,5.75,,1.0,3.0,3.0,0.07142857142857142,14.0,0.6666666666666667
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,d3_oof,none,1000,249,6,0.024096385542168676,1,1,22,0.08835341365461848,0,249000,0.4016064257028113,True,2.5,6.75,1.0,2.0,3.0,0.07142857142857142,14.0,0.6666666666666667
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,d3_oof,learned_features,1000,249,7,0.028112449799196786,1,1,20,0.08032128514056225,0,249000,0.4016064257028113,True,0.75,3.25,1.0,2.0,3.0,0.0,14.0,0.6666666666666667
SEA_A__base_s2__splice__moderate__a2,SEA_A,splice,moderate,d3_oof,learned_features_label,1000,249,10,0.040160642570281124,0,0,18,0.07228915662650602,0,249000,0.0,True,3.0,,1.0,3.0,3.0,0.0,14.0,0.6666666666666667
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,adwin,none,1000,249,44,0.17670682730923695,2,7,56,0.2248995983935743,5,249000,0.8032128514056226,True,3.4166666666666665,3.5,0.0,1.0,3.0,0.0,6.0,1.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,adwin,learned_features,1000,249,38,0.15261044176706828,2,6,49,0.19678714859437751,4,249000,0.8032128514056226,True,3.75,4.0,0.0,1.0,3.0,0.0,6.0,1.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,adwin,learned_features_label,1000,249,63,0.25301204819277107,3,6,41,0.1646586345381526,3,249000,1.2048192771084336,True,3.75,4.0,0.0,1.0,3.0,0.16666666666666666,6.0,1.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,hddm_w,none,1000,249,9,0.03614457831325301,2,3,53,0.21285140562248997,1,249000,0.8032128514056226,True,2.25,4.25,2.0,2.0,3.0,0.0,6.0,0.33333333333333337
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,hddm_w,learned_features,1000,249,5,0.020080321285140562,0,0,36,0.14457831325301204,0,249000,0.0,True,,,3.0,3.0,3.0,0.0,6.0,0.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,hddm_w,learned_features_label,1000,249,0,0.0,0,0,25,0.10040160642570281,0,249000,0.0,True,,,3.0,3.0,3.0,0.0,6.0,0.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,hellinger,none,1000,249,21,0.08433734939759036,3,3,82,0.3293172690763052,0,249000,1.2048192771084336,True,11.416666666666666,19.25,0.0,2.0,3.0,0.0,6.0,1.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,hellinger,learned_features,1000,249,22,0.08835341365461848,1,2,45,0.18072289156626506,1,249000,0.4016064257028113,True,6.416666666666667,4.75,0.0,2.0,3.0,0.0,6.0,1.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,hellinger,learned_features_label,1000,249,21,0.08433734939759036,2,2,25,0.10040160642570281,0,249000,0.8032128514056226,True,4.416666666666667,4.25,0.0,2.0,3.0,0.0,6.0,1.0
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,d3_oof,none,1000,249,9,0.03614457831325301,1,3,39,0.1566265060240964,2,249000,0.4016064257028113,True,5.0,2.25,1.0,2.0,3.0,0.0,6.0,0.6666666666666667
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,d3_oof,learned_features,1000,249,7,0.028112449799196786,0,0,36,0.14457831325301204,0,249000,0.0,True,6.25,,1.0,3.0,3.0,0.0,6.0,0.6666666666666667
SEA_A__base_s2__splice__severe__a2,SEA_A,splice,severe,d3_oof,learned_features_label,1000,249,2,0.008032128514056224,0,0,25,0.10040160642570281,0,249000,0.0,True,,,3.0,3.0,3.0,0.0,6.0,0.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,adwin,none,1000,249,16,0.0642570281124498,0,5,52,0.20883534136546184,5,249000,0.0,True,6.666666666666667,,0.0,3.0,3.0,0.03773584905660377,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,adwin,learned_features,1000,249,14,0.05622489959839357,0,1,57,0.2289156626506024,1,249000,0.0,True,9.0,,0.0,3.0,3.0,0.03773584905660377,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,adwin,learned_features_label,1000,249,16,0.0642570281124498,1,4,74,0.2971887550200803,3,249000,0.4016064257028113,True,8.0,15.0,0.0,2.0,3.0,0.018867924528301886,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,hddm_w,none,1000,249,88,0.3534136546184739,0,14,58,0.23293172690763053,14,249000,0.0,True,5.333333333333333,,0.0,3.0,3.0,0.33962264150943394,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,hddm_w,learned_features,1000,249,100,0.40160642570281124,3,14,71,0.285140562248996,11,249000,1.2048192771084336,True,1.6666666666666667,18.75,0.0,1.0,3.0,0.37735849056603776,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,hddm_w,learned_features_label,1000,249,101,0.40562248995983935,1,11,72,0.2891566265060241,10,249000,0.4016064257028113,True,2.0,10.0,0.0,2.0,3.0,0.4339622641509434,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,hellinger,none,1000,249,20,0.08032128514056225,0,3,52,0.20883534136546184,3,249000,0.0,True,13.666666666666666,,0.0,3.0,3.0,0.07547169811320754,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,hellinger,learned_features,1000,249,25,0.10040160642570281,0,6,49,0.19678714859437751,6,249000,0.0,True,4.0,,0.0,3.0,3.0,0.11320754716981132,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,hellinger,learned_features_label,1000,249,24,0.0963855421686747,3,11,115,0.46184738955823296,8,249000,1.2048192771084336,True,4.333333333333333,17.25,0.0,1.0,3.0,0.05660377358490566,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,d3_oof,none,1000,249,7,0.028112449799196786,0,0,45,0.18072289156626506,0,249000,0.0,True,16.333333333333332,,0.0,3.0,3.0,0.018867924528301886,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,d3_oof,learned_features,1000,249,4,0.01606425702811245,0,2,50,0.20080321285140562,2,249000,0.0,True,33.333333333333336,,0.0,3.0,3.0,0.0,53.0,1.0
RBF_I__base_s0__clean__none__anone,RBF_I,clean,none,d3_oof,learned_features_label,1000,249,9,0.03614457831325301,1,3,75,0.30120481927710846,2,249000,0.4016064257028113,True,19.333333333333332,,0.0,3.0,3.0,0.03773584905660377,53.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,adwin,none,1000,249,12,0.04819277108433735,0,2,44,0.17670682730923695,2,249000,0.0,True,11.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,adwin,learned_features,1000,249,10,0.040160642570281124,0,2,55,0.22088353413654618,2,249000,0.0,True,10.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,adwin,learned_features_label,1000,249,12,0.04819277108433735,0,2,56,0.2248995983935743,2,249000,0.0,True,7.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,hddm_w,none,1000,249,142,0.570281124497992,1,14,55,0.22088353413654618,13,249000,0.4016064257028113,True,2.6666666666666665,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,hddm_w,learned_features,1000,249,142,0.570281124497992,3,17,90,0.3614457831325301,14,249000,1.2048192771084336,True,1.3333333333333333,24.0,0.0,0.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,hddm_w,learned_features_label,1000,249,141,0.5662650602409639,3,11,86,0.3453815261044177,8,249000,1.2048192771084336,True,1.3333333333333333,14.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,hellinger,none,1000,249,20,0.08032128514056225,3,5,63,0.25301204819277107,2,249000,1.2048192771084336,True,12.666666666666666,13.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,hellinger,learned_features,1000,249,25,0.10040160642570281,0,6,57,0.2289156626506024,6,249000,0.0,True,4.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,hellinger,learned_features_label,1000,249,19,0.07630522088353414,0,1,51,0.20481927710843373,1,249000,0.0,True,11.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,d3_oof,none,1000,249,5,0.020080321285140562,0,0,50,0.20080321285140562,0,249000,0.0,True,31.25,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,d3_oof,learned_features,1000,249,8,0.0321285140562249,0,2,46,0.18473895582329317,2,249000,0.0,True,25.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__moderate__a0,RBF_I,instance,moderate,d3_oof,learned_features_label,1000,249,7,0.028112449799196786,0,1,63,0.25301204819277107,1,249000,0.0,True,16.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,adwin,none,1000,249,10,0.040160642570281124,0,2,67,0.26907630522088355,2,249000,0.0,True,11.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,adwin,learned_features,1000,249,13,0.05220883534136546,0,2,58,0.23293172690763053,2,249000,0.0,True,7.333333333333333,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,adwin,learned_features_label,1000,249,9,0.03614457831325301,0,2,68,0.27309236947791166,2,249000,0.0,True,12.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,hddm_w,none,1000,249,138,0.5542168674698795,4,10,88,0.3534136546184739,6,249000,1.6064257028112452,True,0.6666666666666666,7.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,hddm_w,learned_features,1000,249,143,0.5742971887550201,3,10,78,0.3132530120481928,7,249000,1.2048192771084336,True,0.6666666666666666,28.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,hddm_w,learned_features_label,1000,249,134,0.5381526104417671,3,7,82,0.3293172690763052,4,249000,1.2048192771084336,True,1.0,18.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,hellinger,none,1000,249,20,0.08032128514056225,0,3,61,0.24497991967871485,3,249000,0.0,True,13.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,hellinger,learned_features,1000,249,25,0.10040160642570281,0,2,73,0.2931726907630522,2,249000,0.0,True,4.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,hellinger,learned_features_label,1000,249,22,0.08835341365461848,0,2,58,0.23293172690763053,2,249000,0.0,True,7.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,d3_oof,none,1000,249,10,0.040160642570281124,1,2,74,0.2971887550200803,1,249000,0.4016064257028113,True,15.333333333333334,68.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,d3_oof,learned_features,1000,249,5,0.020080321285140562,0,1,60,0.24096385542168675,1,249000,0.0,True,13.5,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s0__instance__severe__a0,RBF_I,instance,severe,d3_oof,learned_features_label,1000,249,6,0.024096385542168676,0,0,59,0.23694779116465864,0,249000,0.0,True,26.0,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,adwin,none,1000,249,111,0.4457831325301205,1,11,65,0.26104417670682734,10,249000,0.4016064257028113,True,3.0,53.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,adwin,learned_features,1000,249,105,0.42168674698795183,1,11,59,0.23694779116465864,10,249000,0.4016064257028113,True,3.3333333333333335,53.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,adwin,learned_features_label,1000,249,106,0.42570281124497994,2,13,54,0.21686746987951808,11,249000,0.8032128514056226,True,7.666666666666667,64.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,hddm_w,none,1000,249,172,0.6907630522088354,6,24,86,0.3453815261044177,18,249000,2.4096385542168672,True,0.6666666666666666,13.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,hddm_w,learned_features,1000,249,169,0.678714859437751,9,23,95,0.3815261044176707,14,249000,3.614457831325301,True,2.6666666666666665,16.333333333333332,0.0,0.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,hddm_w,learned_features_label,1000,249,170,0.6827309236947792,5,23,85,0.3413654618473896,18,249000,2.0080321285140563,True,1.6666666666666667,14.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,hellinger,none,1000,249,20,0.08032128514056225,0,5,70,0.28112449799196787,5,249000,0.0,True,14.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,hellinger,learned_features,1000,249,20,0.08032128514056225,0,6,42,0.1686746987951807,6,249000,0.0,True,16.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,hellinger,learned_features_label,1000,249,16,0.0642570281124498,0,5,52,0.20883534136546184,5,249000,0.0,True,4.333333333333333,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,d3_oof,none,1000,249,9,0.03614457831325301,1,3,62,0.24899598393574296,2,249000,0.4016064257028113,True,15.666666666666666,34.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,d3_oof,learned_features,1000,249,8,0.0321285140562249,1,3,52,0.20883534136546184,2,249000,0.4016064257028113,True,34.666666666666664,67.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__moderate__a0,RBF_I,concept,moderate,d3_oof,learned_features_label,1000,249,11,0.04417670682730924,0,3,46,0.18473895582329317,3,249000,0.0,True,14.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,adwin,none,1000,249,105,0.42168674698795183,2,15,94,0.37751004016064255,13,249000,0.8032128514056226,True,3.0,40.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,adwin,learned_features,1000,249,101,0.40562248995983935,1,19,73,0.2931726907630522,18,249000,0.4016064257028113,True,3.0,13.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,adwin,learned_features_label,1000,249,103,0.41365461847389556,3,16,90,0.3614457831325301,13,249000,1.2048192771084336,True,4.666666666666667,36.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,hddm_w,none,1000,249,179,0.7188755020080321,2,17,81,0.3253012048192771,15,249000,0.8032128514056226,True,0.6666666666666666,53.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,hddm_w,learned_features,1000,249,175,0.7028112449799196,4,21,86,0.3453815261044177,17,249000,1.6064257028112452,True,1.6666666666666667,36.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,hddm_w,learned_features_label,1000,249,184,0.7389558232931727,4,21,91,0.3654618473895582,17,249000,1.6064257028112452,True,1.0,14.666666666666666,0.0,0.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,hellinger,none,1000,249,27,0.10843373493975904,1,10,77,0.3092369477911647,9,249000,0.4016064257028113,True,0.6666666666666666,14.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,hellinger,learned_features,1000,249,26,0.10441767068273092,0,6,53,0.21285140562248997,6,249000,0.0,True,2.3333333333333335,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,hellinger,learned_features_label,1000,249,26,0.10441767068273092,3,11,82,0.3293172690763052,8,249000,1.2048192771084336,True,3.0,18.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,d3_oof,none,1000,249,9,0.03614457831325301,0,4,76,0.30522088353413657,4,249000,0.0,True,10.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,d3_oof,learned_features,1000,249,9,0.03614457831325301,0,4,54,0.21686746987951808,4,249000,0.0,True,28.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__concept__severe__a0,RBF_I,concept,severe,d3_oof,learned_features_label,1000,249,6,0.024096385542168676,0,3,59,0.23694779116465864,3,249000,0.0,True,47.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,adwin,none,1000,249,86,0.3453815261044177,0,10,72,0.2891566265060241,10,249000,0.0,True,9.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,adwin,learned_features,1000,249,92,0.36947791164658633,0,11,70,0.28112449799196787,11,249000,0.0,True,4.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,adwin,learned_features_label,1000,249,91,0.3654618473895582,0,11,76,0.30522088353413657,11,249000,0.0,True,4.333333333333333,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,hddm_w,none,1000,249,155,0.6224899598393574,3,19,85,0.3413654618473896,16,249000,1.2048192771084336,True,1.0,7.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,hddm_w,learned_features,1000,249,163,0.6546184738955824,0,21,70,0.28112449799196787,21,249000,0.0,True,1.6666666666666667,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,hddm_w,learned_features_label,1000,249,174,0.6987951807228916,6,22,98,0.39357429718875503,16,249000,2.4096385542168672,True,1.3333333333333333,14.5,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,hellinger,none,1000,249,18,0.07228915662650602,1,6,65,0.26104417670682734,5,249000,0.4016064257028113,True,33.0,8.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,hellinger,learned_features,1000,249,25,0.10040160642570281,1,7,60,0.24096385542168675,6,249000,0.4016064257028113,True,11.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,hellinger,learned_features_label,1000,249,19,0.07630522088353414,0,5,74,0.2971887550200803,5,249000,0.0,True,17.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,d3_oof,none,1000,249,10,0.040160642570281124,0,2,83,0.3333333333333333,2,249000,0.0,True,12.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,d3_oof,learned_features,1000,249,7,0.028112449799196786,0,2,52,0.20883534136546184,2,249000,0.0,True,29.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__moderate__a0,RBF_I,splice,moderate,d3_oof,learned_features_label,1000,249,7,0.028112449799196786,0,3,75,0.30120481927710846,3,249000,0.0,True,36.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,adwin,none,1000,249,66,0.26506024096385544,0,11,75,0.30120481927710846,11,249000,0.0,True,9.333333333333334,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,adwin,learned_features,1000,249,56,0.2248995983935743,0,8,64,0.2570281124497992,8,249000,0.0,True,4.666666666666667,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,adwin,learned_features_label,1000,249,54,0.21686746987951808,2,10,89,0.357429718875502,8,249000,0.8032128514056226,True,5.666666666666667,57.5,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,hddm_w,none,1000,249,164,0.6586345381526104,1,23,103,0.41365461847389556,22,249000,0.4016064257028113,True,2.3333333333333335,15.0,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,hddm_w,learned_features,1000,249,176,0.7068273092369478,3,20,88,0.3534136546184739,17,249000,1.2048192771084336,True,0.6666666666666666,35.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,hddm_w,learned_features_label,1000,249,178,0.714859437751004,7,22,95,0.3815261044176707,15,249000,2.8112449799196786,True,0.6666666666666666,19.666666666666668,0.0,0.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,hellinger,none,1000,249,20,0.08032128514056225,0,6,74,0.2971887550200803,6,249000,0.0,True,20.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,hellinger,learned_features,1000,249,28,0.11244979919678715,0,5,65,0.26104417670682734,5,249000,0.0,True,9.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,hellinger,learned_features_label,1000,249,23,0.09236947791164658,0,6,77,0.3092369477911647,6,249000,0.0,True,20.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,d3_oof,none,1000,249,5,0.020080321285140562,0,1,66,0.26506024096385544,1,249000,0.0,True,39.666666666666664,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,d3_oof,learned_features,1000,249,8,0.0321285140562249,0,4,53,0.21285140562248997,4,249000,0.0,True,21.333333333333332,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s0__splice__severe__a0,RBF_I,splice,severe,d3_oof,learned_features_label,1000,249,6,0.024096385542168676,0,4,84,0.3373493975903614,4,249000,0.0,True,20.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,adwin,none,1000,249,15,0.060240963855421686,0,5,48,0.1927710843373494,5,249000,0.0,True,7.0,,0.0,3.0,3.0,0.05660377358490566,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,adwin,learned_features,1000,249,14,0.05622489959839357,2,6,57,0.2289156626506024,4,249000,0.8032128514056226,True,7.0,28.0,0.0,1.0,3.0,0.05660377358490566,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,adwin,learned_features_label,1000,249,16,0.0642570281124498,0,3,50,0.20080321285140562,3,249000,0.0,True,7.0,,0.0,3.0,3.0,0.07547169811320754,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,hddm_w,none,1000,249,88,0.3534136546184739,0,10,54,0.21686746987951808,10,249000,0.0,True,4.333333333333333,,0.0,3.0,3.0,0.24528301886792453,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,hddm_w,learned_features,1000,249,79,0.3172690763052209,1,13,74,0.2971887550200803,12,249000,0.4016064257028113,True,3.0,13.0,0.0,2.0,3.0,0.2830188679245283,53.0,1.0
RBF_I__base_s1__clean__none__anone,RBF_I,clean,none,hddm_w,learned_features_label,1000,249,90,0.3614457831325301,2,7,51,0.20481927710843373,5,249000,0.8032128514056226,True,4.333333333333333,15.5,0.0,2.0,3.0,0.2830188679245283,53.0,1.0
